name,team,minutes,games,points,rebounds,assists,blocks,steals,threes,fantasy_points,fpg
Valentyna Kadlecova,Indiana,167,7,40,16,2,1,1,8,70,10.0
Breanna Williams,Maryland,66,6,37,21,1,1,4,1,70,11.666666666666666
Gerda Raulusaityte,USC,101,7,24,27,6,3,3,0,69,9.857142857142858
Amy Terrian,Michigan State,81,7,35,5,12,0,3,11,69,9.857142857142858
Edessa Noyan,Indiana,88,7,23,26,3,3,5,1,69,9.857142857142858
Lety Vasconcelos,Illinois,75,6,22,26,5,5,2,0,67,11.166666666666666
Alyssa Crockett,Michigan,80,7,32,11,4,2,5,5,66,9.428571428571429
Elsa Lemmilä,Ohio State,95,5,19,24,6,7,1,0,65,13.0
Journey Houston,Iowa,69,7,16,29,6,1,5,0,63,9.0
Lea Bartelme,Maryland,80,4,27,12,15,0,3,3,63,15.75
Avary Cain,Oregon,102,8,33,5,6,0,5,6,60,7.5
Yakiya Milton,USC,53,7,21,25,2,4,2,0,60,8.571428571428571
Finau Tonga,Minnesota,72,7,29,24,5,1,0,0,60,8.571428571428571
Macy Brown,Michigan,74,6,26,7,7,0,6,6,58,9.666666666666666
Kendall Puryear,Purdue,93,6,36,15,1,2,1,0,58,9.666666666666666
Jovana Spasovski,Wisconsin,90,9,30,17,3,1,2,1,57,6.333333333333333
Logan Nissley,Nebraska,72,5,29,10,10,0,0,7,56,11.2
Maya Makalusky,Indiana,98,7,24,18,2,0,4,2,54,7.714285714285714
Kendall Dudley,Michigan,89,6,21,18,7,0,3,0,52,8.666666666666666
Aaliyah Guyton,Illinois,75,5,30,6,8,0,2,3,51,10.2
Chloe Briggs,Washington,105,7,22,16,8,0,1,3,51,7.285714285714286
Ella Hobbs,Ohio State,65,5,20,22,3,0,2,2,51,10.2
Lena Bilic,UCLA,107,7,25,12,5,1,1,5,51,7.285714285714286
Vitoria Santana,Penn State,92,6,18,11,10,0,4,4,51,8.5
Kennadi Williams,Nebraska,110,7,21,5,16,0,3,1,49,7.0
Niamya Holloway,Minnesota,63,7,14,24,2,0,4,0,48,6.857142857142857
Olivia Anderson,Washington,32,5,16,8,1,10,1,1,48,9.6
Elisa Mevius,Oregon,44,2,25,3,6,1,5,1,47,23.5
Nyla McFadden,Penn State,56,5,13,12,4,1,7,1,46,9.2
Laura Williams,USC,52,6,13,14,1,7,1,0,44,7.333333333333333
Ava McKennie,Maryland,72,7,26,9,1,1,2,2,44,6.285714285714286
Phoenix Stotijn,Indiana,126,7,19,7,10,2,1,0,42,6.0
Saige Stahl,Purdue,89,6,6,23,5,1,3,0,42,7.0
Kennedy Klick,Minnesota,53,6,15,9,8,0,3,2,40,6.666666666666667
Claire Keswick,Northwestern,72,6,21,1,7,0,2,7,40,6.666666666666667
Nya Smith,Purdue,62,6,19,15,3,1,0,1,40,6.666666666666667
Amanda Muse,UCLA,95,7,16,16,4,0,1,0,38,5.428571428571429
Faith Blackstone,Rutgers,30,2,18,9,2,0,3,2,37,18.5
Avery Gordon,Purdue,35,5,16,12,0,3,1,0,36,7.2
Nikki Kerstein,Wisconsin,102,9,11,7,12,0,2,1,35,3.888888888888889
Rian Forestier,USC,35,4,18,5,4,0,1,5,34,8.5
Yacine N'Diaye,Rutgers,75,8,9,11,3,1,4,0,33,4.125
Ciara Byars,Michigan,31,6,21,9,1,1,0,0,33,5.5
Dasha Biriuk,Ohio State,49,4,17,5,3,1,1,3,32,8.0
Jessica Fields,Michigan,26,6,11,8,2,2,3,0,31,5.166666666666667
DaiJa Turner,Northwestern,53,7,2,12,1,5,3,0,31,4.428571428571429
Rachael Okokoh,Penn State,40,6,14,8,1,4,0,0,31,5.166666666666667
Ally VanTimmeren,Michigan,37,6,16,9,3,0,1,0,30,5.0
Emily Fisher,Nebraska,32,3,11,5,3,1,4,0,29,9.666666666666666
Rainey Welson,Maryland,76,6,14,2,3,0,4,0,27,4.5
Shayla Gillmer,Washington,37,5,6,9,0,3,3,0,27,5.4
Seini Henry,Ohio State,26,4,7,11,1,2,1,0,25,6.25
Callie Levin,Iowa,35,4,14,6,1,0,2,0,25,6.25
Anna Terrian,Michigan State,36,7,9,6,2,0,2,3,24,3.4285714285714284
Jerni Kiaku,Indiana,36,5,10,7,3,0,1,0,22,4.4
Lauryn Swann,Rutgers,23,1,8,6,2,0,2,0,20,20.0
Irene Noya Catoira,Illinois,25,4,9,7,0,1,1,0,20,5.0
Filippa Tilliander,Oregon,32,8,6,10,1,0,1,0,19,2.375
Alie Bisballe,Wisconsin,21,6,4,6,2,3,0,1,19,3.1666666666666665
Shayla Smith,Penn State,23,3,6,4,2,1,2,0,18,6.0
Jada Gyamfi,Iowa,18,4,3,4,2,1,2,1,16,4.0
Elle Ladine,Washington,15,1,9,3,0,0,1,1,15,15.0
Sara Barhoum,Oregon,23,3,6,2,1,1,1,2,15,5.0
Angelina Hodgens,Northwestern,18,5,5,2,3,0,2,1,15,3.0
Brynn Senden,Minnesota,25,4,5,4,3,0,1,0,14,3.5
Leena Patibandla,Wisconsin,20,5,0,3,4,1,2,0,13,2.6
Nicole Fritea,Maryland,21,4,5,4,0,1,0,1,12,3.0
Precious Wheeler,Rutgers,29,5,5,7,0,0,0,0,12,2.4
Makylah Moore,Rutgers,13,2,6,5,0,0,0,0,11,5.5
Nina Cain,Washington,27,5,2,7,0,0,1,0,11,2.2
McKenna Layden,Purdue,28,5,4,4,1,0,0,1,10,2.0
Teagan Mallegni,Iowa,17,3,4,6,0,0,0,0,10,3.3333333333333335
Faith Wiseman,Indiana,14,4,2,4,1,1,0,0,9,2.25
Taylor Woodson,Minnesota,22,2,2,4,0,0,1,0,8,4.0
Alanna Neale,Nebraska,28,4,3,2,1,0,0,1,7,1.75
Chloe Spreen,Indiana,18,4,3,3,1,0,0,0,7,1.75
Tracey Bershers,Minnesota,14,2,4,1,2,0,0,0,7,3.5
Brooklyn Shamblin,USC,18,4,0,4,3,0,0,0,7,1.75
Deja Young,Rutgers,24,7,3,0,0,0,1,1,6,0.8571428571428571
Kennedy Brandt,Rutgers,34,7,0,2,0,0,2,0,6,0.8571428571428571
Megan Grant,UCLA,11,6,2,3,0,0,0,0,5,0.8333333333333334
Hayven Smith,Illinois,17,5,2,1,0,1,0,0,5,1.0
Kennise Johnson,Iowa,11,3,2,1,2,0,0,0,5,1.6666666666666667
Crystal Wang,Northwestern,8,1,2,2,1,0,0,0,5,5.0
Christina Karamouzi Siegel,UCLA,14,6,0,3,1,0,0,0,4,0.6666666666666666
Jade Ondineme,Indiana,2,1,0,3,0,0,0,0,3,3.0
Aaiyanna Dunbar,Michigan,9,4,0,0,0,0,1,0,2,0.5
Reese Jaramillo,Wisconsin,4,4,2,0,0,0,0,0,2,0.5
Sandra Moreno,Northwestern,1,1,0,1,0,0,0,0,1,1.0
Alba Martín Mesa,Wisconsin,9,6,0,1,0,0,0,0,1,0.16666666666666666
Gisela Segura,Illinois,3,2,0,1,0,0,0,0,1,0.5
Mia Zenere,Illinois,1,1,0,0,0,0,0,0,0,0.0
Naomi Benson,Illinois,4,2,0,0,0,0,0,0,0,0.0
Rachel Mutombo,Northwestern,3,2,0,0,0,0,0,0,0,0.0
Sammy White,Northwestern,2,2,0,0,0,0,0,0,0,0.0
Kat Righeimer,Northwestern,1,1,0,0,0,0,0,0,0,0.0
Carley Barrett,Purdue,0,1,0,0,0,0,0,0,0,0.0
Amparo López,Northwestern,4,2,0,0,0,0,0,0,0,0.0
