name,team,minutes,games,points,rebounds,assists,blocks,steals,threes,fantasy_points,fpg
Mara Braun,Minnesota,998,30,344,129,78,20,40,52,723,24.1
Kennedy Smith,USC,875,27,312,118,100,31,51,25,719,26.62962962962963
Chazadi Wright,Iowa,939,28,348,81,128,2,37,66,701,25.035714285714285
Rashunda Jones,Michigan State,803,29,342,99,97,2,62,23,689,23.75862068965517
Nene Ndiaye,Rutgers,819,26,384,137,40,6,37,32,679,26.115384615384617
Tori McKinney,Minnesota,712,26,341,81,68,14,52,30,652,25.076923076923077
Destiny Howell,Wisconsin,841,29,402,87,34,10,20,62,645,22.24137931034483
Gift Uchenna,Wisconsin,551,30,267,206,26,43,28,2,643,21.433333333333334
Angela Dugalić,UCLA,726,31,281,161,62,18,35,26,636,20.516129032258064
Jessica Petrie,Nebraska,647,28,322,136,36,30,28,26,636,22.714285714285715
Amiah Hargrove,Nebraska,696,29,379,158,20,9,19,23,636,21.93103448275862
Sophie Hart,Minnesota,700,30,327,198,33,17,18,0,628,20.933333333333334
Tayla Thomas,Northwestern,705,29,280,210,27,34,17,7,626,21.586206896551722
Sofia Bell,Oregon,1051,34,239,90,62,21,58,60,609,17.91176470588235
Taylor Stremlow,Iowa,735,31,255,88,130,11,36,40,607,19.580645161290324
Madison Layden-Zay,Purdue,868,25,256,92,83,13,43,56,599,23.96
Ari Long,Oregon,850,34,220,125,59,16,64,32,596,17.529411764705884
Brooke Q. Daniels,Michigan,785,31,177,161,87,8,75,0,591,19.06451612903226
Ronnie Porter,Wisconsin,908,30,191,126,140,4,49,26,589,19.633333333333333
Kiki Smith,Purdue,793,30,322,68,65,5,36,49,586,19.533333333333335
Maddie Webber,Illinois,805,32,352,82,47,9,18,48,583,18.21875
Imani Lester,Rutgers,607,26,280,138,34,29,28,11,577,22.192307692307693
Jalyn Brown,Michigan State,765,30,332,77,49,10,29,28,564,18.8
Isimenme Ozzy-Momodu,Maryland,554,29,241,191,23,30,23,0,561,19.344827586206897
Ava Watson,Ohio State,851,33,235,74,78,5,63,37,560,16.96969696969697
Moriah Murray,Penn State,922,29,273,90,61,3,27,76,560,19.310344827586206
Zachara Perkins,Rutgers,807,25,284,120,38,18,30,21,559,22.36
Addi Mack,Maryland,778,29,309,86,67,4,31,21,553,19.06896551724138
Kaylah Ivey,Rutgers,1015,29,236,79,103,2,36,52,546,18.82758620689655
Brynn McGaughy,Washington,651,31,280,135,36,34,9,5,542,17.483870967741936
Nevaeh Caffey,Indiana,1010,32,272,112,79,4,28,15,542,16.9375
Te'Yala Delfosse,Michigan,583,31,277,142,30,14,20,19,536,17.29032258064516
Callin Hake,Nebraska,831,30,212,75,111,5,42,40,532,17.733333333333334
Hannah Stines,Washington,864,31,208,137,75,13,34,18,532,17.161290322580644
Ashley Sofilkanich,Michigan,554,31,252,126,22,34,21,0,510,16.451612903225808
Elle Ladine,Washington,698,25,260,125,51,10,10,34,510,20.4
Londynn Jones,USC,727,30,314,45,51,6,20,46,508,16.933333333333334
Maya Makalusky,Indiana,860,32,310,94,10,1,14,64,508,15.875
Tea Cleante,Penn State,862,28,244,45,80,5,46,35,506,18.071428571428573
Nya Smith,Purdue,718,30,241,98,64,5,27,33,500,16.666666666666668
Casey Harter,Northwestern,914,26,261,86,56,14,14,36,495,19.03846153846154
Kylee Kitts,Ohio State,556,28,210,160,28,20,19,12,488,17.428571428571427
Logan Nissley,Nebraska,622,28,250,66,68,4,15,60,482,17.214285714285715
Edessa Noyan,Indiana,727,32,184,187,29,17,14,7,469,14.65625
Lana McCarthy,Purdue,461,27,210,127,27,15,20,0,434,16.074074074074073
Brylee Glenn,Minnesota,675,30,192,84,59,5,38,10,431,14.366666666666667
Jasmine Brown-Hagger,Illinois,784,32,217,69,55,3,30,19,426,13.3125
Emma Shumate,Michigan State,665,30,192,62,23,21,24,58,425,14.166666666666666
Kendall Dudley,Michigan,549,30,181,122,30,8,37,1,424,14.133333333333333
Journey Houston,Iowa,496,31,181,160,37,3,18,4,424,13.67741935483871
Laci Steele,Wisconsin,669,30,185,98,30,9,28,33,420,14.0
Gretchen Dolan,Illinois,527,18,232,62,50,7,21,15,415,23.055555555555557
Hila Karsh,Purdue,779,30,206,58,71,2,21,33,414,13.8
Kyndal Walker,Maryland,653,30,188,79,67,2,35,3,411,13.7
Eliza Maupin,Nebraska,452,24,190,106,27,18,17,7,400,16.666666666666668
Xamiya Walton,Northwestern,842,29,205,47,53,2,23,43,398,13.724137931034482
Petra Bozan,Nebraska,441,30,202,102,15,14,19,6,391,13.033333333333333
Kylie Feuerbach,Iowa,769,28,152,46,78,11,32,28,390,13.928571428571429
Sarah Rambus,Oregon,492,34,218,85,27,15,15,0,390,11.470588235294118
Yulia Grabovskaia,Washington,442,31,133,148,43,12,15,0,378,12.193548387096774
Aaliyah Guyton,Illinois,582,28,185,56,58,0,19,27,364,13.0
Faith Blackstone,Rutgers,456,19,186,76,19,12,22,15,364,19.157894736842106
Taylor McCabe,Iowa,541,20,161,70,45,6,10,49,357,17.85
Antonia Bates,Rutgers,769,29,57,144,56,18,30,4,357,12.310344827586206
Kendall Puryear,Purdue,483,30,198,97,13,9,12,0,350,11.666666666666666
Malia Samuels,USC,649,28,96,74,69,6,41,9,342,12.214285714285714
Ines Sotelo,Michigan State,501,21,142,83,31,13,26,7,341,16.238095238095237
Laura Williams,USC,417,29,88,140,14,35,9,0,330,11.379310344827585
Mir McLean,Maryland,402,30,126,103,22,6,25,0,313,10.433333333333334
Addison Deal,Iowa,490,31,160,38,52,6,12,19,305,9.838709677419354
Dorja Zaja,Wisconsin,374,29,144,74,21,24,8,1,304,10.482758620689655
Bryn Martin,Ohio State,469,33,130,47,33,10,25,24,304,9.212121212121213
Astera Tuhina,Oregon,482,32,144,37,51,4,22,20,304,9.5
Finau Tonga,Minnesota,375,30,145,100,21,6,6,0,290,9.666666666666666
Shay Bollin,Wisconsin,472,30,116,67,47,6,14,18,288,9.6
Tate Lash,Northwestern,495,27,119,58,57,6,17,7,287,10.62962962962963
Nyla McFadden,Penn State,387,28,126,80,27,2,16,11,280,10.0
Sienna Betts,UCLA,318,21,132,81,23,10,11,1,279,13.285714285714286
Zania Socka-Nguemen,Indiana,312,12,141,104,14,3,5,0,275,22.916666666666668
Amina Muhammad,Oregon,387,34,120,75,19,5,23,0,270,7.9411764705882355
Lety Vasconcelos,Illinois,381,32,112,98,13,17,6,0,269,8.40625
Avary Cain,Oregon,489,34,128,37,22,10,15,31,268,7.882352941176471
Breauna Ware,Wisconsin,419,24,135,43,27,2,18,14,259,10.791666666666666
Devin Coppinger,Washington,533,31,120,62,20,4,18,13,259,8.35483870967742
Viktoria Ranisavljevic,Penn State,430,26,120,38,42,1,19,18,258,9.923076923076923
Dayana Mendes,USC,419,30,93,86,27,9,9,16,258,8.6
Marya Boiko,Maryland,370,28,93,69,27,20,14,0,257,9.178571428571429
Layla Hays,Iowa,291,29,121,74,14,10,7,0,243,8.379310344827585
Isaline Alexander,Michigan State,215,16,130,56,5,13,13,0,243,15.1875
Lily Krahn,Wisconsin,445,30,132,20,16,3,17,35,243,8.1
Lauryn Swann,Rutgers,327,16,123,38,21,2,19,18,242,15.125
Hailey Weaver,Nebraska,364,29,75,56,29,10,25,12,242,8.344827586206897
Avery Gordon,Purdue,233,27,126,56,4,17,9,0,238,8.814814814814815
Kennadi Williams,Nebraska,451,30,75,25,71,1,26,10,235,7.833333333333333
T'yana Todd,Ohio State,389,33,128,36,15,2,15,18,231,7.0
Juliann Woodard,Michigan State,229,25,95,59,14,7,10,21,223,8.92
McKenna Layden,Purdue,486,28,75,59,33,2,15,22,223,7.964285714285714
Breanna Williams,Maryland,240,23,113,68,10,4,8,4,219,9.521739130434783
Marah Dykstra,Michigan State,329,28,93,47,20,7,13,18,218,7.785714285714286
Janae Walker,Rutgers,475,28,73,98,14,11,5,0,217,7.75
Shaelyn Steele,Penn State,327,27,49,72,31,1,30,2,216,8.0
Jerni Kiaku,Indiana,409,28,92,57,41,0,8,4,210,7.5
Macy Brown,Michigan,360,29,74,37,36,6,15,13,202,6.9655172413793105
Gerda Raulusaityte,USC,407,30,68,82,23,6,7,0,199,6.633333333333334
Makena Christian,Minnesota,308,26,103,30,13,0,12,23,193,7.423076923076923
Claire Johnson,Nebraska,314,29,102,26,25,1,14,8,191,6.586206896551724
Lena Bilic,UCLA,352,27,81,41,18,7,11,14,190,7.037037037037037
Vivian Iwuchukwu,USC,300,29,80,66,9,1,12,0,181,6.241379310344827
Amiya Evans,Penn State,318,23,44,90,11,10,8,0,181,7.869565217391305
Amy Terrian,Michigan State,228,21,87,20,21,0,11,27,177,8.428571428571429
Vitoria Santana,Penn State,363,28,66,39,25,1,14,16,176,6.285714285714286
Sienna Harvey,Washington,276,25,98,44,19,0,4,6,175,7.0
Theryn Hallock,Michigan State,169,8,85,13,22,2,18,11,171,21.375
Alyssa Crockett,Michigan,202,25,63,39,12,4,11,12,156,6.24
Rainey Welson,Maryland,296,23,88,17,14,0,9,18,155,6.739130434782608
McKenzie Mathurin,Michigan,214,22,84,17,10,3,12,14,155,7.045454545454546
Ella Hobbs,Ohio State,195,27,58,59,12,3,4,7,150,5.555555555555555
DaiJa Turner,Northwestern,283,28,37,51,4,19,10,0,150,5.357142857142857
Kaylene Smikle,Maryland,123,7,92,27,11,1,5,7,149,21.285714285714285
Shayla Smith,Penn State,197,20,51,52,17,1,12,2,148,7.4
Teagan Brown,Washington,338,27,44,40,9,2,21,1,140,5.185185185185185
Chloe Briggs,Washington,314,25,53,48,23,0,4,5,137,5.48
Saige Stahl,Purdue,248,24,29,69,9,1,12,0,133,5.541666666666667
Niamya Holloway,Minnesota,154,25,43,48,6,2,15,1,132,5.28
Amanda Muse,UCLA,280,28,39,45,16,9,7,0,132,4.714285714285714
Janiyah Williams,Oregon,187,26,73,16,4,1,11,10,127,4.884615384615385
Dasha Biriuk,Ohio State,143,19,63,24,8,3,7,11,126,6.631578947368421
Maggie Mendelson,Penn State,214,15,30,49,12,10,5,2,123,8.2
Valentyna Kadlecova,Indiana,239,11,59,21,5,3,6,12,115,10.454545454545455
Jovana Spasovski,Wisconsin,229,28,63,32,8,1,4,1,114,4.071428571428571
Abbey Kimball,Michigan State,133,16,50,17,13,3,6,13,111,6.9375
Emily Fisher,Nebraska,165,22,40,33,13,3,9,1,111,5.045454545454546
Kat Righeimer,Northwestern,170,16,46,22,6,7,7,7,109,6.8125
Yakiya Milton,USC,108,15,36,46,3,9,3,0,109,7.266666666666667
Phoenix Stotijn,Indiana,342,24,51,17,24,4,2,5,109,4.541666666666667
Sara Sambolic,Michigan State,202,21,51,19,16,0,6,5,103,4.904761904761905
Rachael Okokoh,Penn State,150,25,28,40,4,6,6,0,96,3.84
Seini Henry,Ohio State,106,16,34,38,4,3,4,1,91,5.6875
Taylor Feldman,Purdue,117,7,44,17,14,2,2,8,91,13.0
Jade Ondineme,Indiana,149,18,26,40,4,5,4,0,88,4.888888888888889
Emely Rodriguez,Iowa,86,6,43,12,10,1,4,1,76,12.666666666666666
Kennedy Klick,Minnesota,102,15,27,13,16,0,5,2,68,4.533333333333333
Filippa Tilliander,Oregon,117,22,23,32,5,1,3,0,68,3.090909090909091
Ally VanTimmeren,Michigan,86,18,32,22,4,2,2,0,66,3.6666666666666665
Lea Bartelme,Maryland,80,4,27,12,15,0,3,3,63,15.75
Angelina Hodgens,Northwestern,104,16,27,15,6,0,6,3,63,3.9375
Irene Noya Catoira,Illinois,93,17,21,20,5,3,5,0,62,3.6470588235294117
Precious Wheeler,Rutgers,158,25,11,36,3,5,1,0,62,2.48
Teagan Mallegni,Iowa,81,14,22,19,10,0,3,3,60,4.285714285714286
Callie Levin,Iowa,111,18,23,11,10,0,7,1,59,3.2777777777777777
Nikki Kerstein,Wisconsin,173,22,18,11,17,1,3,2,56,2.5454545454545454
Olivia Anderson,Washington,46,9,17,11,2,10,2,1,55,6.111111111111111
Claire Keswick,Northwestern,131,16,29,2,9,1,2,9,55,3.4375
Yacine N'Diaye,Rutgers,101,11,12,20,3,2,4,0,47,4.2727272727272725
Elisa Mevius,Oregon,44,2,25,3,6,1,5,1,47,23.5
Jessica Fields,Michigan,50,16,17,12,3,3,4,0,46,2.875
Ciara Byars,Michigan,47,13,25,14,2,1,1,0,45,3.4615384615384617
Rian Forestier,USC,72,12,23,8,6,0,1,6,45,3.75
Ava McKennie,Maryland,72,7,26,9,1,1,2,2,44,6.285714285714286
Naomi Benson,Illinois,75,21,14,22,2,3,0,0,44,2.0952380952380953
Alie Bisballe,Wisconsin,57,16,18,14,3,3,1,1,44,2.75
Amparo López,Northwestern,100,20,19,10,8,0,2,2,43,2.15
Deja Young,Rutgers,128,24,13,8,4,0,6,2,39,1.625
Shayla Gillmer,Washington,60,10,8,13,1,3,4,0,36,3.6
Nicole Fritea,Maryland,54,12,12,11,1,4,1,1,35,2.9166666666666665
Kennedy Brandt,Rutgers,93,22,12,10,0,0,4,4,34,1.5454545454545454
Crystal Wang,Northwestern,71,14,15,12,5,0,1,0,34,2.4285714285714284
Faith Wiseman,Indiana,94,15,6,16,3,3,1,0,33,2.2
Sara Barhoum,Oregon,62,12,12,4,2,1,2,4,28,2.3333333333333335
Anna Terrian,Michigan State,46,9,9,8,3,0,2,3,27,3.0
Christina Karamouzi,UCLA,58,20,10,7,2,0,2,2,25,1.25
Makylah Moore,Rutgers,44,13,12,10,0,0,1,0,24,1.8461538461538463
Brynn Senden,Minnesota,48,13,8,7,5,0,1,1,23,1.7692307692307692
Leena Patibandla,Wisconsin,34,11,6,6,4,1,2,0,22,2.0
Nina Cain,Washington,42,9,6,8,0,0,2,0,18,2.0
Chloe Spreen,Indiana,49,11,8,7,3,0,0,0,18,1.6363636363636365
Brooklyn Shamblin,USC,39,12,3,7,5,0,1,1,18,1.5
Jada Gyamfi,Iowa,18,4,3,4,2,1,2,1,16,4.0
Alanna Neale,Nebraska,45,8,10,2,1,0,1,1,16,2.0
Zoey Bershers,Minnesota,22,10,6,4,1,1,0,2,15,1.5
Hayven Smith,Illinois,68,19,2,9,0,1,0,0,13,0.6842105263157895
Megan Grant,UCLA,32,14,6,4,1,0,0,0,11,0.7857142857142857
Rachel Mutombo,Northwestern,22,9,3,5,0,0,1,0,10,1.1111111111111112
Gisela Segura,Illinois,23,8,3,5,0,0,1,0,10,1.25
Carley Barrett,Purdue,7,5,5,0,0,0,1,1,8,1.6
Kennise Johnson,Iowa,20,6,2,3,3,0,0,0,8,1.3333333333333333
Taylor Woodson,Minnesota,22,2,2,4,0,0,1,0,8,4.0
Sammie Wagner,Oregon,15,5,1,2,1,1,1,0,8,1.6
Sandra Moreno,Northwestern,22,9,0,5,1,0,1,0,8,0.8888888888888888
Tracey Bershers,Minnesota,14,2,4,1,2,0,0,0,7,3.5
Mia Zenere,Illinois,24,7,4,2,1,0,0,0,7,1.0
Alba Martín Mesa,Wisconsin,16,9,0,1,0,1,0,0,3,0.3333333333333333
Reese Jaramillo,Wisconsin,5,6,2,0,0,0,0,0,2,0.3333333333333333
Sammy White,Northwestern,8,4,0,0,0,0,1,0,2,0.5
Aaiyanna Dunbar,Michigan,10,6,0,0,0,0,1,0,2,0.3333333333333333
